,Id,hacdor,rooms,hacapo,v14a,refrig,v18q,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target
3457,ID_e7e80645c,0,6,0,1,1,0,0,3,3,0,1,1,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4cb12136f,1,3,0,4,.33333334,11,0,11.666667,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,22,36,484,16,121,1,1.7777778999999998,0.11111112,136.11111,484,4
3458,ID_e8de4c8b6,0,6,0,1,1,0,0,3,3,0,1,1,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4cb12136f,1,3,0,4,.33333334,11,0,11.666667,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,0,18,36,324,16,121,1,1.7777778999999998,0.11111112,136.11111,324,4
3459,ID_1e986fd2f,0,5,0,1,1,0,0,3,3,0,2,2,0,5,5,5,5,8,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,a3f712e18,2,3,0,5,.66666669,3,0,5.0,0,0,0,1,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,15,64,225,25,9,4,2.7777777,0.44444448,25.0,225,2
3460,ID_2315540c3,0,5,0,1,1,0,0,3,3,0,2,2,0,5,5,5,5,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,a3f712e18,2,3,0,5,.66666669,3,0,5.0,0,0,1,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,27,36,729,25,9,4,2.7777777,0.44444448,25.0,729,2
3461,ID_a7ca1bc2f,0,5,0,1,1,0,0,3,3,0,2,2,0,5,5,5,5,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,a3f712e18,2,3,0,5,.66666669,3,0,5.0,0,1,0,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,55,9,3025,25,9,4,2.7777777,0.44444448,25.0,3025,2
3462,ID_4ff37eb55,0,5,0,1,1,0,0,3,3,0,2,2,0,5,5,5,5,6,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,a3f712e18,2,3,0,5,.66666669,3,0,5.0,0,0,1,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,54,36,2916,25,9,4,2.7777777,0.44444448,25.0,2916,2
3463,ID_41cea17bb,0,5,0,1,1,0,0,3,3,0,2,2,0,5,5,5,5,7,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,a3f712e18,2,3,0,5,.66666669,3,0,5.0,0,0,0,1,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,15,49,225,25,9,4,2.7777777,0.44444448,25.0,225,2
3464,ID_668da58a4,0,3,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,acb742b21,0,1,1,1,8,2,0,2.0,0,1,0,0,0,0,0,0,0,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,74,4,5476,1,4,0,1.0,64.0,4.0,5476,4
3465,ID_84760507c,0,5,0,1,1,0,1,1,2,0,1,1,1,2,3,3,3,7,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,00e3e05c5,1,2,0,3,.5,9,0,8.0,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,35,49,1225,9,81,1,2.25,0.25,64.0,1225,4
3466,ID_b6b88c2fd,0,5,0,1,1,0,1,1,2,0,1,1,1,2,3,3,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00e3e05c5,1,2,0,3,.5,9,0,8.0,1,0,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,2,0,4,9,81,1,2.25,0.25,64.0,4,4
3467,ID_1bbcf6f2a,0,5,0,1,1,0,1,1,2,0,1,1,1,2,3,3,3,9,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,00e3e05c5,1,2,0,3,.5,9,0,8.0,0,0,0,1,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,36,81,1296,9,81,1,2.25,0.25,64.0,1296,4
3468,ID_fb3c0b901,0,3,0,1,1,1,0,1,1,0,1,1,0,2,2,2,2,7,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,735ff54de,1,1,0,2,1,0,1,1.0,0,0,0,1,0,0,0,0,0,2,1.0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,16,49,256,4,0,1,1.0,1.0,1.0,256,4
3469,ID_83a8404fa,0,3,0,1,1,1,0,1,1,0,1,1,0,2,2,2,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,735ff54de,1,1,0,2,1,0,1,1.0,0,1,0,0,0,0,0,0,0,2,1.0,0,0,1,0,0,0,1,1,2,1,0,0,0,0,0,1,0,37,1,1369,4,0,1,1.0,1.0,1.0,1369,4
3470,ID_c7dec97d9,0,7,0,1,1,1,0,1,1,0,1,1,0,2,2,2,2,7,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2c45c7a74,0,2,1,2,1,11,0,9.0,0,0,0,1,0,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,66,49,4356,4,121,0,4.0,1.0,81.0,4356,4
3471,ID_7e909990f,0,7,0,1,1,1,0,1,1,0,1,1,0,2,2,2,2,11,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2c45c7a74,0,2,1,2,1,11,0,9.0,0,0,0,0,1,0,0,0,0,1,2.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,64,121,4096,4,121,0,4.0,1.0,81.0,4096,4
3472,ID_47576f7de,0,7,0,1,1,0,0,1,1,0,4,4,0,5,5,5,5,14,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4bbbe109f,1,4,0,5,.25,0,14,15.75,0,0,0,0,0,0,0,1,0,5,1.0,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,51,196,2601,25,0,1,1.0,0.0625,248.0625,2601,4
3473,ID_ddb193d7c,0,7,0,1,1,0,0,1,1,0,4,4,0,5,5,5,5,7,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4bbbe109f,1,4,0,5,.25,0,14,15.75,0,0,0,1,0,0,0,0,0,5,1.0,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,18,49,324,25,0,1,1.0,0.0625,248.0625,324,4
3474,ID_ac050c318,0,7,0,1,1,0,0,1,1,0,4,4,0,5,5,5,5,16,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4bbbe109f,1,4,0,5,.25,0,14,15.75,0,0,0,0,0,0,0,1,0,5,1.0,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,25,256,625,25,0,1,1.0,0.0625,248.0625,625,4
3475,ID_7bea8b7eb,0,7,0,1,1,0,0,1,1,0,4,4,0,5,5,5,5,11,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4bbbe109f,1,4,0,5,.25,0,14,15.75,0,0,0,0,1,0,0,0,0,5,1.0,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,20,121,400,25,0,1,1.0,0.0625,248.0625,400,4
3476,ID_465637138,0,7,0,1,1,0,0,1,1,0,4,4,0,5,5,5,5,15,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4bbbe109f,1,4,0,5,.25,0,14,15.75,0,0,0,0,0,0,0,1,0,5,1.0,1,0,0,0,0,1,1,1,5,1,0,0,0,0,0,1,0,54,225,2916,25,0,1,1.0,0.0625,248.0625,2916,4
3477,ID_b0e855d8b,0,5,0,1,1,0,0,1,1,0,2,2,0,3,3,3,3,10,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,42ec8bef5,0,3,1,3,.5,0,9,6.3333335,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,23,100,529,9,0,0,1.0,0.25,40.11111500000001,529,2
3478,ID_3244a047c,0,5,0,1,1,0,0,1,1,0,2,2,0,3,3,3,3,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,42ec8bef5,0,3,1,3,.5,0,9,6.3333335,1,0,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,80,0,6400,9,0,0,1.0,0.25,40.11111500000001,6400,3
3479,ID_7f40761fa,0,5,0,1,1,0,0,1,1,0,2,2,0,3,3,3,3,9,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42ec8bef5,0,3,1,3,.5,0,9,6.3333335,0,0,0,1,0,0,0,0,0,3,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,49,81,2401,9,0,0,1.0,0.25,40.11111500000001,2401,3
3480,ID_4400d1e57,1,5,0,1,1,0,4,0,4,1,5,6,5,5,10,10,10,2,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f2a4cd356,8,2,0,10,4,0,5,11.0,0,1,0,0,0,0,0,0,0,3,3.3333333,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,8,4,64,100,0,64,11.111111,16.0,121.0,64,1
3481,ID_9013d49d6,1,5,0,1,1,0,4,0,4,1,5,6,5,5,10,10,10,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f2a4cd356,8,2,0,10,4,0,5,11.0,1,0,0,0,0,0,0,0,0,3,3.3333333,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,3,0,9,100,0,64,11.111111,16.0,121.0,9,1
3482,ID_110fe1371,1,5,0,1,1,0,4,0,4,1,5,6,5,5,10,10,10,5,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,f2a4cd356,8,2,0,10,4,0,5,11.0,0,1,0,0,0,0,0,0,0,3,3.3333333,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,39,25,1521,100,0,64,11.111111,16.0,121.0,1521,1
3483,ID_fff699d59,1,5,0,1,1,0,4,0,4,1,5,6,5,5,10,10,10,7,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,f2a4cd356,8,2,0,10,4,0,5,11.0,0,0,0,1,0,0,0,0,0,3,3.3333333,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,14,49,196,100,0,64,11.111111,16.0,121.0,196,1
3484,ID_5b1909dd6,1,5,0,1,1,0,4,0,4,1,5,6,5,5,10,10,10,8,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,f2a4cd356,8,2,0,10,4,0,5,11.0,0,0,0,1,0,0,0,0,0,3,3.3333333,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,19,64,361,100,0,64,11.111111,16.0,121.0,361,1
3485,ID_8408c4232,1,5,0,1,1,0,4,0,4,1,5,6,5,5,10,10,10,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,f2a4cd356,8,2,0,10,4,0,5,11.0,1,0,0,0,0,0,0,0,0,3,3.3333333,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,1,0,1,100,0,64,11.111111,16.0,121.0,1,1
3486,ID_08b572c31,1,5,0,1,1,0,4,0,4,1,5,6,5,5,10,10,10,1,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f2a4cd356,8,2,0,10,4,0,5,11.0,0,1,0,0,0,0,0,0,0,3,3.3333333,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,7,1,49,100,0,64,11.111111,16.0,121.0,49,1
3487,ID_35d340ca0,1,5,0,1,1,0,4,0,4,1,5,6,5,5,10,10,10,0,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,f2a4cd356,8,2,0,10,4,0,5,11.0,1,0,0,0,0,0,0,0,0,3,3.3333333,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0,100,0,64,11.111111,16.0,121.0,0,1
3488,ID_52eb93f19,1,5,0,1,1,0,4,0,4,1,5,6,5,5,10,10,10,8,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,f2a4cd356,8,2,0,10,4,0,5,11.0,0,0,0,1,0,0,0,0,0,3,3.3333333,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,17,64,289,100,0,64,11.111111,16.0,121.0,289,1
3489,ID_420d53c4d,1,5,0,1,1,0,4,0,4,1,5,6,5,5,10,10,10,9,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,f2a4cd356,8,2,0,10,4,0,5,11.0,0,0,0,1,0,0,0,0,0,3,3.3333333,0,0,1,0,0,0,0,1,4,1,0,0,0,0,0,1,0,21,81,441,100,0,64,11.111111,16.0,121.0,441,1
3490,ID_bbfd1da4d,0,5,0,1,1,1,0,3,3,0,2,2,0,5,5,5,5,6,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,696d7454d,1,4,0,5,.25,6,0,12.0,0,0,1,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,59,36,3481,25,36,1,2.7777777,0.0625,144.0,3481,4
3491,ID_a6a4a993e,0,5,0,1,1,1,0,3,3,0,2,2,0,5,5,5,5,7,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,696d7454d,1,4,0,5,.25,6,0,12.0,0,0,0,1,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,18,49,324,25,36,1,2.7777777,0.0625,144.0,324,4
3492,ID_ebb2cee11,0,5,0,1,1,1,0,3,3,0,2,2,0,5,5,5,5,13,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,696d7454d,1,4,0,5,.25,6,0,12.0,0,0,0,0,0,0,0,1,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,21,169,441,25,36,1,2.7777777,0.0625,144.0,441,4
3493,ID_02cdd5b3c,0,5,0,1,1,1,0,3,3,0,2,2,0,5,5,5,5,6,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,696d7454d,1,4,0,5,.25,6,0,12.0,0,0,1,0,0,0,0,0,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,56,36,3136,25,36,1,2.7777777,0.0625,144.0,3136,4
3494,ID_b3d00cc2f,0,5,0,1,1,1,0,3,3,0,2,2,0,5,5,5,5,16,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,696d7454d,1,4,0,5,.25,6,0,12.0,0,0,0,0,0,0,0,1,0,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,26,256,676,25,36,1,2.7777777,0.0625,144.0,676,4
3495,ID_138a2af88,0,6,0,1,1,0,0,1,1,0,3,3,0,4,4,4,4,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6bcf799cf,1,3,1,4,1,2,0,3.3333333,0,1,0,0,0,0,0,0,0,4,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,57,4,3249,16,4,1,1.0,1.0,11.111111,3249,2
3496,ID_88750e087,0,6,0,1,1,0,0,1,1,0,3,3,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6bcf799cf,1,3,1,4,1,2,0,3.3333333,0,0,1,0,0,0,0,0,0,4,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,27,36,729,16,4,1,1.0,1.0,11.111111,729,2
3497,ID_dc82b3084,0,6,0,1,1,0,0,1,1,0,3,3,0,4,4,4,4,11,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6bcf799cf,1,3,1,4,1,2,0,3.3333333,0,0,0,0,1,0,0,0,0,4,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,17,121,289,16,4,1,1.0,1.0,11.111111,289,2
3498,ID_6aae3faf7,0,6,0,1,1,0,0,1,1,0,3,3,0,4,4,4,4,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6bcf799cf,1,3,1,4,1,2,0,3.3333333,0,1,0,0,0,0,0,0,0,4,1.0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,68,4,4624,16,4,1,1.0,1.0,11.111111,4624,1
